texto,respuesta,etiqueta,area_origen
¿Describa el proceso para determinar la causa raíz de un error en un algoritmo.,"Existe un ""Memory Leak"" (Fuga de Memoria) severo en el Heap. El SO se quedó sin RAM física e inició el ""Thrashing"", paginando constantemente hacia el disco duro.",1,arquitectura-computadoras_gemma_local
Suponga que un programa presenta resultados incorrectos. ¿Cuáles son los pasos a seguir para diagnosticar el origen del fallo?,"Existe un ""Memory Leak"" (Fuga de Memoria) severo en el Heap. El SO se quedó sin RAM física e inició el ""Thrashing"", paginando constantemente hacia el disco duro.",1,arquitectura-computadoras_gemma_local
¿Qué herramientas y técnicas utilizarían para identificar la lógica defectuosa en una sección de código?,"Existe un ""Memory Leak"" (Fuga de Memoria) severo en el Heap. El SO se quedó sin RAM física e inició el ""Thrashing"", paginando constantemente hacia el disco duro.",1,arquitectura-computadoras_gemma_local
¿Qué es la Integridad Referencial?,Regla arquitectónica que asegura que las relaciones entre tablas permanezcan válidas (impide referenciar o borrar datos de los que dependen otros).,2,base-datos
TCL (Transaction Control Language):,"Controlar las transacciones (COMMIT,ROLLBACK)",2,Sistema-base-datos
Que significa las siglas KDD y cual es su objetivo?,Knowledge Discovery in Databases,3,computo-inteligente
"¿Qué es un mensaje ""Heartbeat"" (Latido)?",Señales lógicas periódicas enviadas entre nodos para informar a los demás que el remitente sigue vivo y operando correctamente en la red.,3,computo-distribuido
¿Qué es el Paradigma Reactivo?,"Arquitectura basada en flujos de datos asíncronos y la propagación lógica de cambios. Cuando un valor emisor se actualiza, todos sus observadores reaccionan automáticamente.",2,lenguajes-programacion
¿Qué evalúa la complejidad temporal Big-O?,"El límite superior lógico del tiempo de ejecución de un algoritmo en el peor de los casos, a medida que el tamaño de los datos de entrada (N) tiende al infinito.",0,algoritmia-2
¿Cómo se mide la eficiencia de un algoritmo en relación al tamaño de su entrada utilizando la notación Big-O?,"El límite superior lógico del tiempo de ejecución de un algoritmo en el peor de los casos, a medida que el tamaño de los datos de entrada (N) tiende al infinito.",0,algoritmia-2_gemma_local
"¿Si tenemos dos algoritmos para ordenar una lista, ¿qué nos indica la complejidad temporal Big-O sobre cuál sería más eficiente a medida que el tamaño de la lista aumenta?","El límite superior lógico del tiempo de ejecución de un algoritmo en el peor de los casos, a medida que el tamaño de los datos de entrada (N) tiende al infinito.",0,algoritmia-2_gemma_local
Principios de Rest,Cliente-servidor: Separacion de responsabilidaddes,3,inteligencia-computacional
"Diseña una API RESTful para gestionar una lista de tareas, incluyendo operaciones CRUD (Crear, Leer, Actualizar y Eliminar) con ejemplos de solicitudes HTTP correspondientes.",Cliente-servidor: Separacion de responsabilidaddes,3,inteligencia-computacional_gemma_local
Metricas de clustering,Puede ser desafiante debido ausencia de etiquetas,3,inteligencia-computacional
"Evaluar la calidad de diferentes algoritmos de agrupamiento utilizando métricas como el índice Silhouette, el coeficiente Dunn y la varianza intracluster.",Puede ser desafiante debido ausencia de etiquetas,3,inteligencia-computacional_gemma_local
"""Consistencia eventual"" significa que al escribir un dato","este se replica instantáneamente a todos los nodos,Falso",2,base-datos
¿Qué es un Perceptrón Simple?,La unidad básica de una red neuronal que realiza una suma ponderada de entradas y aplica una función de activación.,3,computo-inteligente
Describa cómo funciona un Perceptrón Simple y explique su papel como unidad básica en redes neuronales artificiales.,La unidad básica de una red neuronal que realiza una suma ponderada de entradas y aplica una función de activación.,3,computo-inteligente_gemma_local
"¿Qué es la búsqueda ""Ciega"" o No Informada?",Estrategias que no tienen información adicional sobre el costo de los estados más allá de la definición del problema.,3,computo-inteligente
Encapsulamiento,Ocultar el estado interno de un objeto y requerir que toda la interaccion se realice a traves de metodos publicos,2,programacion-objetos
Que es un cliente liviano?,"tareas básicas y dependen en gran medida de los servidores para el procesamiento. Ejemplos: Navegadores web, clientes de correo.",2,Sistema-base-datos
¿Qué es el Polimorfismo Paramétrico (Generics/Templates)?,"Característica arquitectónica que permite escribir código (clases o métodos) que puede manejar lógicamente diferentes tipos de datos, especificando el tipo exacto solo al instanciar.",2,lenguajes-programacion
¿Qué es la arquitectura Peer-to-Peer (P2P)?,"Modelo distribuido descentralizado donde todos los nodos (pares) tienen exactamente las mismas responsabilidades lógicas, actuando simultáneamente como clientes y servidores.",3,computo-distribuido
Describe cómo funciona una red Peer-to-Peer (P2P) y explica las ventajas e inconvenientes de este modelo en comparación con un sistema cliente-servidor.,"Modelo distribuido descentralizado donde todos los nodos (pares) tienen exactamente las mismas responsabilidades lógicas, actuando simultáneamente como clientes y servidores.",3,computo-distribuido_gemma_local
Segunda Forma Normal (2NF):,todos los atributos no clave deben depender completamente de la llave primaria.,2,Sistema-base-datos
Clase Abstracta,Clase que no se puede instanciar y sirve solo como base; puede tener métodos sin implementar.,2,programacion-objetos
"¿Qué es una ""Capa Oculta""?",Capas intermedias entre la entrada y la salida donde se extraen características de alto nivel.,3,computo-inteligente
"En una red neuronal, ¿qué función cumplen las capas ocultas en el procesamiento de la información?",Capas intermedias entre la entrada y la salida donde se extraen características de alto nivel.,3,computo-inteligente_gemma_local
Estás diseñando un servicio web que debe tolerar la caída de todo un centro de datos regional entero (zona geográfica). ¿Cómo diseñas la replicación lógica?,"Aplicando ""Replicación Multi-Región"", donde los clústeres no solo se distribuyen en racks distintos del mismo edificio, sino asíncronamente a través de continentes",3,computo-distribuido
Ejemplo de 3-Tier,"Amazon. Cliente--> usa aplicacion web, logica de negocios--> procesar servidor de aplicacion y gestion de datos-->en un server separado.",2,Sistema-base-datos
Solución: Hacer commits por lotes (ej. cada 10,000 filas).,2,base-datos
"Tienes una consulta con múltiples condiciones ""OR"" que obliga al motor a ignorar los índices y hacer un escaneo completo. ¿Cómo optimizas el código SQL?",Separar la consulta en dos SELECTs y unirlos mediante un UNION ALL.,2,base-datos
¿Cómo funciona el algoritmo K-means?,Asigna puntos a centros (centroides) más cercanos y actualiza los centros iterativamente hasta converger.,3,computo-inteligente
Explique cómo se utiliza el algoritmo K-means para agrupar clientes en base a sus hábitos de compra.,Asigna puntos a centros (centroides) más cercanos y actualiza los centros iterativamente hasta converger.,3,computo-inteligente_gemma_local
TRUNCATE es una operación DDL que desasigna páginas de datos enteras,haciéndola más rápida que DELETE y sin registrar el detalle en el log.,2,base-datos
¿Cuál es una característica esencial de una base de datos normalizada?,La ausencia de datos redundantes,2,Sistema-base-datos
Ejemplo de cliente,"Navegador web, aplicación de correo electrónico y aplicación móvil",2,Sistema-base-datos
Que es autenticidad?,Solo las entidades legitimas pueden demostrar que son quienes dicen ser,2,ciberseguridad
Tipos de ataques activos,Phishing,2,ciberseguridad
Que es Independencia de Datos?,"Separan los datos de las aplicaciones que los usan, permitiendo cambios en la estructurade la bdd sin afectar las aplicaciones existentes",2,Sistema-base-datos
¿Para qué sirve el algoritmo ID3 o C4.5?,Para construir árboles de decisión calculando la Ganancia de Información.,3,computo-inteligente
"¿Qué es el protocolo ""Two-Phase Commit"" (2PC)?","Algoritmo que coordina transacciones lógicas distribuidas. Fase 1: El coordinador pregunta a los nodos si están listos. Fase 2: Si todos dicen sí, ordena el ""Commit""; si uno falla, ordena un ""Rollback"" global.",3,computo-distribuido
Describa cómo funciona el protocolo Two-Phase Commit (2PC) para garantizar la consistencia de las transacciones distribuidas.,"Algoritmo que coordina transacciones lógicas distribuidas. Fase 1: El coordinador pregunta a los nodos si están listos. Fase 2: Si todos dicen sí, ordena el ""Commit""; si uno falla, ordena un ""Rollback"" global.",3,computo-distribuido_gemma_local
Que representa el peso(w) en una conexion sinaptica de una red neuronal?,La importancia o fuerza de una entrada especifica en la decision final de la neurona.,3,computo-inteligente
"En una red neuronal, ¿qué función cumple el valor 'w' asociado a una conexión sináptica?",La importancia o fuerza de una entrada especifica en la decision final de la neurona.,3,computo-inteligente_gemma_local
¿Qué implica el diseño conceptual de una base de datos?,"La construcción de un modelo de datos que refleja los requisitos de la empresa, sin considerar aspectos técnicos",2,Sistema-base-datos
Usar un cursor en SQL siempre es más rápido que una operación basada en conjuntos (SET),Falso,2,base-datos
Desventajas de 2-Tier,Menos escalabilidad y seguridad limitada,2,Sistema-base-datos
Cuando se debe utilizar OneHotEncoder?,Modificar categorias sin orden,3,inteligencia-computacional
En qué situaciones sería apropiado aplicar la técnica OneHotEncoder para transformar datos?,Modificar categorias sin orden,3,inteligencia-computacional_gemma_local
Describe una situación donde utilizarías OneHotEncoder y explica por qué es la mejor opción en ese caso.,Modificar categorias sin orden,3,inteligencia-computacional_gemma_local
Estás modelando las tareas de compilación (ej. Makefiles),"donde la librería 'X' debe compilarse antes que la aplicación 'Y'. ¿Qué estructura y algoritmo aplicas?,Modelarlo en un Grafo Dirigido Acíclico (DAG) y aplicarle un Ordenamiento Topológico.",0,algoritmia-2
Describe cómo utilizar Makefiles para gestionar las dependencias en un proyecto de software.,"donde la librería 'X' debe compilarse antes que la aplicación 'Y'. ¿Qué estructura y algoritmo aplicas?,Modelarlo en un Grafo Dirigido Acíclico (DAG) y aplicarle un Ordenamiento Topológico.",0,algoritmia-2_gemma_local
Imagina que estás trabajando en un proyecto de código abierto con varias partes interdependientes. ¿Cómo usarías herramientas como Makefiles para automatizar el proceso de compilación y asegurar la consistencia del proyecto?,"donde la librería 'X' debe compilarse antes que la aplicación 'Y'. ¿Qué estructura y algoritmo aplicas?,Modelarlo en un Grafo Dirigido Acíclico (DAG) y aplicarle un Ordenamiento Topológico.",0,algoritmia-2_gemma_local
¿Cuál es la función de la ALU (Unidad Aritmético Lógica)?,"Es el componente del procesador responsable de ejecutar todas las operaciones matemáticas (sumas, restas) y operaciones lógicas (AND, OR, NOT).",1,arquitectura-computadoras
Describe la función principal de la ALU (Unidad Aritmético Lógica) en un microprocesador.,"Es el componente del procesador responsable de ejecutar todas las operaciones matemáticas (sumas, restas) y operaciones lógicas (AND, OR, NOT).",1,arquitectura-computadoras_gemma_local
¿Qué operaciones matemáticas y lógicas realiza la ALU dentro del cerebro de una computadora?,"Es el componente del procesador responsable de ejecutar todas las operaciones matemáticas (sumas, restas) y operaciones lógicas (AND, OR, NOT).",1,arquitectura-computadoras_gemma_local
Imagina que necesitas sumar dos números o comparar si una variable es mayor que otra dentro de un programa. ¿Qué componente del CPU se encarga de realizar estas tareas?,"Es el componente del procesador responsable de ejecutar todas las operaciones matemáticas (sumas, restas) y operaciones lógicas (AND, OR, NOT).",1,arquitectura-computadoras_gemma_local
Explica el papel crucial que juega la ALU (Unidad Aritmético Lógica) en el procesamiento de instrucciones en un sistema informático.,"Es el componente del procesador responsable de ejecutar todas las operaciones matemáticas (sumas, restas) y operaciones lógicas (AND, OR, NOT).",1,arquitectura-computadoras_gemma_local
Condicion de que este en BCNF,lado izquierdo de la dependencia (el determinante) es una clave candidata (una clave única que podría actuar como la clave primaria).,2,Sistema-base-datos
¿Qué es un Árbol Trie (Árbol de Prefijos)?,Estructura de árbol especializada en recuperar cadenas lógicas de caracteres. Ideal para sistemas de autocompletado de palabras.,0,algoritmia-2
Describe el concepto de un Árbol Trie (Árbol de Prefijos) y explica cómo se utiliza para almacenar y buscar cadenas.,Estructura de árbol especializada en recuperar cadenas lógicas de caracteres. Ideal para sistemas de autocompletado de palabras.,0,algoritmia-2_gemma_local
Imagina que necesitas diseñar un sistema que permita buscar palabras rápidamente en un diccionario. ¿Cómo usarías un Árbol Trie para optimizar esta búsqueda? Explica la estructura del árbol y cómo se utilizan los nodos para representar las letras.,Estructura de árbol especializada en recuperar cadenas lógicas de caracteres. Ideal para sistemas de autocompletado de palabras.,0,algoritmia-2_gemma_local
¿Cuál es el objetivo principal de la normalización en las bases de datos relacionales?,Eliminar la redundancia de datos y minimizar las anomalías de actualización,2,Sistema-base-datos
¿Es posible aplicar polimorfismo mediante la sobrecarga de métodos?,"Falso, usualmente se refiere a la sobrescritura; la sobrecarga es polimorfismo estático/de compilación",2,programacion-objetos
"¿En qué se diferencia la Programación Dinámica de ""Divide y Vencerás""?","""Divide y Vencerás"" asume que los subproblemas son independientes. La Programación Dinámica se usa cuando los subproblemas se repiten o se superponen.",0,algoritmia-2
Explica las diferencias clave entre la Programación Dinámica y el algoritmo 'Divide y Vencerás'.  Indica cuándo es más apropiado utilizar cada técnica.,"""Divide y Vencerás"" asume que los subproblemas son independientes. La Programación Dinámica se usa cuando los subproblemas se repiten o se superponen.",0,algoritmia-2_gemma_local
Considera un problema que podría ser resuelto tanto con Programación Dinámica como con 'Divide y Vencerás'. Describe cómo se abordaría el problema con cada método y compara las ventajas e inconvenientes de cada enfoque.,"""Divide y Vencerás"" asume que los subproblemas son independientes. La Programación Dinámica se usa cuando los subproblemas se repiten o se superponen.",0,algoritmia-2_gemma_local
Casting (Upcasting),Convertir una referencia de subclase a superclase (siempre seguro),2,programacion-objetos
En KDD,"en que consiste la fase de Limpieza de Datos?,En el tratamiento de datos ruidosos, valores faltantes o inconsistencias para mejorar la calidad de los resultados de la mineria.",3,computo-inteligente
Describe las etapas y objetivos principales del proceso de participación en una conferencia como KDD.,"en que consiste la fase de Limpieza de Datos?,En el tratamiento de datos ruidosos, valores faltantes o inconsistencias para mejorar la calidad de los resultados de la mineria.",3,computo-inteligente_gemma_local
¿Qué es una Matriz de Confusión?,Herramienta para evaluar el desempeño de un clasificador comparando valores reales vs. predichos.,3,computo-inteligente
Describa cómo se utiliza una Matriz de Confusión para evaluar el desempeño de un modelo de clasificación.,Herramienta para evaluar el desempeño de un clasificador comparando valores reales vs. predichos.,3,computo-inteligente_gemma_local
Como funciona un ataque de fuerza bruta?,Verificar/probar pro cada llave posible,2,ciberseguridad
Acoplamiento,Medida de la dependencia entre clases (debe ser bajo),2,programacion-objetos
DDL (Data Definition Language):,"Definir y modificar la estructura de las bases de datos (CREATE, ALTER, DROP).",2,Sistema-base-datos
Anomalia de eliminacion,,2,Sistema-base-datos
No todos los modelos de ML pueden ser convertidos a ONXX,pero la mayoria de modelos comunes si.,3,inteligencia-computacional
"Explica por qué no todos los modelos de aprendizaje automático se pueden convertir a ONNX, utilizando un ejemplo concreto.",pero la mayoria de modelos comunes si.,3,inteligencia-computacional_gemma_local
¿Para qué se utiliza arquitectónicamente un Min-Heap o Max-Heap?,"Para implementar eficientemente Colas de Prioridad lógicas, donde siempre se requiere extraer el elemento de mayor (o menor) valor rápidamente en O(log N).",0,algoritmia-2
¿En qué situaciones se emplea la estructura de datos Min-Heap o Max-Heap para optimizar el rendimiento de un algoritmo?,"Para implementar eficientemente Colas de Prioridad lógicas, donde siempre se requiere extraer el elemento de mayor (o menor) valor rápidamente en O(log N).",0,algoritmia-2_gemma_local
Describe cómo la arquitectura de un Min-Heap o Max-Heap puede ser utilizada para resolver problemas relacionados con la selección del elemento mínimo/máximo en una colección de datos.,"Para implementar eficientemente Colas de Prioridad lógicas, donde siempre se requiere extraer el elemento de mayor (o menor) valor rápidamente en O(log N).",0,algoritmia-2_gemma_local
¿Qué es la Precisión (Precision)?,Proporción de predicciones positivas que fueron correctas.,3,computo-inteligente
Definicion y objetivo de ataque activo,"El atacante modifica, corrompe o destruye la informacion/datos del sistema con malas intenciones (intermediario)",2,ciberseguridad
Conocer dimensiones,tipos y significado de variables,3,inteligencia-computacional
Interpretar diagramas UML para determinar la estructura de datos y relaciones entre clases.,tipos y significado de variables,3,inteligencia-computacional_gemma_local
Funcion Inyectivas,A cada elemento del codominio le corresponde maximo uno del dominio,0,algoritmia
"¿Qué se entiende por una función inyectiva? Proporciona ejemplos de funciones inyectivas y no inyectivas, explicando tu razonamiento.",A cada elemento del codominio le corresponde maximo uno del dominio,0,algoritmia_gemma_local
Enunciar las características clave que definen a una función inyectiva.  Explica cómo la propiedad de inyectividad puede ser útil en aplicaciones prácticas como el diseño de algoritmos o la seguridad informática.,A cada elemento del codominio le corresponde maximo uno del dominio,0,algoritmia_gemma_local
¿Qué es una Clase Concreta?,(Una clase que implementa todos sus métodos y puede ser instanciada),2,programacion-objetos
Arquitectura 2-tier,Dos partes: cliente y servidor. Cliente maneja presentacion y logica. Servidor gestion de bdd y operacion de datos.,2,Sistema-base-datos
El acoplamiento debe ser alto para un mejor diseño,Falso,2,programacion-objetos
¿Qué es la Arquitectura Cliente-Servidor?,Modelo donde los proveedores de recursos (servidores) atienden peticiones de demandantes (clientes).,3,computo-inteligente
"Describe el modelo arquitectónico Cliente-Servidor, incluyendo las funciones de cada componente y cómo interactúan.",Modelo donde los proveedores de recursos (servidores) atienden peticiones de demandantes (clientes).,3,computo-inteligente_gemma_local
¿Qué es un Falso Positivo?,"Cuando el modelo predice ""Sí"" pero la realidad es ""No"".",3,computo-inteligente
"En la detección de malware, describe un Falso Positivo y proporciona un ejemplo.","Cuando el modelo predice ""Sí"" pero la realidad es ""No"".",3,computo-inteligente_gemma_local
Diseñas una plataforma global tipo Netflix. El catálogo de películas no cambia cada minuto,"pero si el sistema de red falla, prefieres que los usuarios vean un catálogo con 5 minutos de retraso a que no vean nada. ¿Qué lados del Teorema CAP estás priorizando?,Disponibilidad y Tolerancia a Particiones (AP). Estás sacrificando la Consistencia Inmediata",3,computo-distribuido
Mean Squared Error - MSE,Error cuadratico promedio entre predicciones y valor reales,3,inteligencia-computacional
Calcula la raíz cuadrada del promedio de los cuadrados de los errores entre las predicciones y los valores reales.,Error cuadratico promedio entre predicciones y valor reales,3,inteligencia-computacional_gemma_local
El comando GRANT se utiliza para lenguaje de manipulación de datos (DML),Falso,2,base-datos
Las agregaciones deben filtrarse con la cláusula HAVING,posterior a agrupar los datos.,2,base-datos
Cuales son caracteristicas de algoritmos de clustering,Etiquetas no se conocen previamente,3,inteligencia-computacional
¿Cuál es la filosofía del Paradigma Imperativo?,"Enfocarse en el cómo. El desarrollador escribe secuencias de comandos explícitas que alteran el estado lógico de la memoria paso a paso (ej. bucles for, asignaciones).",2,lenguajes-programacion
Proposito de GridSearchCV,Encontrar mejores hiper parametros para un modelo,3,inteligencia-computacional
Explique cómo GridSearchCV puede ayudarnos a encontrar los mejores hiperparámetros para un modelo de Machine Learning.,Encontrar mejores hiper parametros para un modelo,3,inteligencia-computacional_gemma_local
¿Qué es el Test de Turing?,Una prueba de la capacidad de una máquina para exhibir un comportamiento inteligente indistinguible del de un humano.,3,computo-inteligente
¿En qué consiste la prueba de Turing y cuál es su objetivo principal?,Una prueba de la capacidad de una máquina para exhibir un comportamiento inteligente indistinguible del de un humano.,3,computo-inteligente_gemma_local
Instanceof,Operador para verificar si un objeto pertenece a una clase determinada en tiempo de ejecución,2,programacion-objetos
"¿Qué es el ""Sharding"" (Particionamiento Horizontal)?","Estrategia arquitectónica que divide lógicamente una base de datos gigante en fragmentos más pequeños e independientes, alojando cada fragmento en nodos distintos de la red.",3,computo-distribuido
Define las siglas ACID en transacciones,"Atomicidad, Consistencia, Aislamiento (Isolation), Durabilidad.",2,base-datos
En un grafo,"¿qué es un Circuito Euleriano?,Un camino lógico cerrado que recorre cada arista del grafo exactamente una sola vez, y termina en el nodo inicial.",0,algoritmia-2
"En un grafo dirigido, se le pide determinar la ruta más corta entre dos nodos específicos. ¿Qué algoritmo te parece más adecuado para resolver este problema y por qué?","¿qué es un Circuito Euleriano?,Un camino lógico cerrado que recorre cada arista del grafo exactamente una sola vez, y termina en el nodo inicial.",0,algoritmia-2_gemma_local
Un sistema de redes sociales utiliza un grafo para representar las relaciones entre usuarios. Describe cómo podrías utilizar el concepto de 'grado' en un grafo para identificar los usuarios más influyentes dentro del sistema.,"¿qué es un Circuito Euleriano?,Un camino lógico cerrado que recorre cada arista del grafo exactamente una sola vez, y termina en el nodo inicial.",0,algoritmia-2_gemma_local
Una clase puede ser considerada un tipo de dato personalizado por el programador,Verdadero,2,programacion-objetos
"Produce un efecto arquitectónico llamado ""Sobreajuste"" (Overfitting)",donde el modelo memoriza lógicamente el ruido y pierde capacidad de generalización.,3,computo-distribuido
Diseñas un compilador para un lenguaje científico estricto (como Fortran o C). El código pasa la validación sintáctica,"pero al ejecutar lanza un error porque intentaste sumar un string con un int. ¿Qué fase del compilador falló en prevenir esto?,El Analizador Semántico. Es responsable de verificar el significado lógico, como la compatibilidad y el chequeo estricto de tipos de datos.",1,arquitectura-computadoras
"Describe el proceso de diseño y desarrollo de un compilador para un lenguaje científico como Fortran, enfocándote en la fase de análisis sintáctico.","pero al ejecutar lanza un error porque intentaste sumar un string con un int. ¿Qué fase del compilador falló en prevenir esto?,El Analizador Semántico. Es responsable de verificar el significado lógico, como la compatibilidad y el chequeo estricto de tipos de datos.",1,arquitectura-computadoras_gemma_local
"Imagina que necesitas desarrollar un compilador para una variante moderna del lenguaje C, con soporte para nuevas funcionalidades científicas. Define los pasos clave en el diseño y desarrollo de este compilador, incluyendo las técnicas de análisis sintáctico que emplearías.","pero al ejecutar lanza un error porque intentaste sumar un string con un int. ¿Qué fase del compilador falló en prevenir esto?,El Analizador Semántico. Es responsable de verificar el significado lógico, como la compatibilidad y el chequeo estricto de tipos de datos.",1,arquitectura-computadoras_gemma_local
Se te ha encargado la creación de un simulador para modelos científicos complejos. El simulador utilizará como lenguaje de programación una variante estricta del Fortran. Explica cómo diseñarás el analizador sintáctico del compilador para asegurar la correcta interpretación del código científico.,"pero al ejecutar lanza un error porque intentaste sumar un string con un int. ¿Qué fase del compilador falló en prevenir esto?,El Analizador Semántico. Es responsable de verificar el significado lógico, como la compatibilidad y el chequeo estricto de tipos de datos.",1,arquitectura-computadoras_gemma_local
"Un equipo de investigación requiere un compilador personalizado para su lenguaje específico, derivado del C y orientado a cálculos científicos complejos. Describe tu estrategia para diseñar el analizador sintáctico del compilador, considerando las particularidades del lenguaje y los requerimientos de precisión científica.","pero al ejecutar lanza un error porque intentaste sumar un string con un int. ¿Qué fase del compilador falló en prevenir esto?,El Analizador Semántico. Es responsable de verificar el significado lógico, como la compatibilidad y el chequeo estricto de tipos de datos.",1,arquitectura-computadoras_gemma_local
¿Por qué usarías una Interfaz en lugar de una Clase Abstracta?,Cuando quieres definir un comportamiento que diferentes clases pueden compartir sin importar su jerarquía de herencia,2,programacion-objetos
Que caracteriza a un Agente de Reflejo Simple?,"Toma decisiones basadas únicamente en la percepción actual, siguiendo reglas de condición-acción.",3,computo-inteligente
Describe las propiedades que definen a un Agente de Reflejo Simple y proporciona un ejemplo concreto donde se aplique este tipo de agente.,"Toma decisiones basadas únicamente en la percepción actual, siguiendo reglas de condición-acción.",3,computo-inteligente_gemma_local
Cohesión,Medida de qué tan enfocada está una clase en una sola tarea (debe ser alta),2,programacion-objetos
Similitud de 1NF Y 4NF,1NF asegura que los datos son indivisibles y 4NF se enfoca en eliminar dependencias multivaluadas,2,Sistema-base-datos
Dependencias funcionales,relaciones entre atributos en una bdd donde un atributo determina otro atributo A--->B,2,Sistema-base-datos
Condicional,"""Si P entonces Q""",0,algoritmia
"Escribe un programa que use una estructura condicional para determinar si un número es positivo, negativo o cero.","""Si P entonces Q""",0,algoritmia_gemma_local
Imagina que estás desarrollando un sistema de recomendación de películas. Diseña un algoritmo que utilice condiciones para sugerir películas a un usuario en función de su género favorito.,"""Si P entonces Q""",0,algoritmia_gemma_local
Lista Ligada Simple,Nodos donde cada uno apunta al siguiente.,0,algoritmia
Implemente una lista ligada simple en lenguaje [lenguaje de programación elegido] y describa su funcionamiento paso a paso.,Nodos donde cada uno apunta al siguiente.,0,algoritmia_gemma_local
Diseñe un algoritmo para insertar un nuevo nodo al final de una lista ligada simple. Explique la lógica detrás del proceso.,Nodos donde cada uno apunta al siguiente.,0,algoritmia_gemma_local
Colision en Hash,Cuando dos claves distintas dan el mismo indice.,0,algoritmia
¿Cómo se manejan las colisiones en estructuras de datos basadas en hashing? Describa diferentes métodos para abordar este problema.,Cuando dos claves distintas dan el mismo indice.,0,algoritmia_gemma_local
"En un sistema de almacenamiento de archivos utilizando una función hash, se detectan dos archivos con la misma clave hash. ¿Qué estrategias puedes implementar para resolver esta colisión y garantizar que ambos archivos se almacenen correctamente?",Cuando dos claves distintas dan el mismo indice.,0,algoritmia_gemma_local
Que es un sistema simetrico?,Sistema de llave privada,2,ciberseguridad
Puede ser reflexiva,simetrica o transitiva.,0,algoritmia
Puede analizar críticamente las decisiones de programación y sus implicaciones.,simetrica o transitiva.,0,algoritmia_gemma_local
"En situaciones complejas, ¿cómo demuestra la capacidad de evaluar diferentes opciones y seleccionar la más adecuada para el problema?",simetrica o transitiva.,0,algoritmia_gemma_local
"¿Qué significa que un lenguaje soporte ""Ciudadanos de Primera Clase"" (First-class citizens)?","Significa que una entidad (como una función) soporta todas las operaciones operativas generales: puede ser asignada a una variable, pasada como argumento y devuelta por otra función",2,lenguajes-programacion
¿Qué es la Escalabilidad Vertical (Scaling Up)?,Añadir más potencia (CPU/RAM) a un solo servidor existente.,3,computo-inteligente
¿Cómo se puede aumentar la capacidad de procesamiento de un sistema informático mediante el uso de hardware más potente? Describa el concepto y algunos ejemplos.,Añadir más potencia (CPU/RAM) a un solo servidor existente.,3,computo-inteligente_gemma_local
Casting (Downcasting),Convertir una referencia de superclase a subclase (requiere verificación),2,programacion-objetos
Que es un mensaje en POO?,La comunicacion entre objetos mediante la invocacion de metodos,2,programacion-objetos
¿Qué es la Búsqueda en Anchura (BFS - Breadth-First Search) en grafos?,"Algoritmo que explora lógicamente el grafo por capas o niveles, alejándose uniformemente del nodo origen. Requiere una Cola (Queue) para su implementación.",0,algoritmia-2
"Describa cómo funciona la búsqueda en anchura (BFS) para encontrar un nodo objetivo en un grafo, explicando los pasos clave y el uso de una cola.","Algoritmo que explora lógicamente el grafo por capas o niveles, alejándose uniformemente del nodo origen. Requiere una Cola (Queue) para su implementación.",0,algoritmia-2_gemma_local
Se le ha encargado diseñar un algoritmo para encontrar la ruta más corta entre dos ciudades en un mapa representado como un grafo. ¿Cuál sería la mejor técnica de búsqueda a utilizar y por qué? Describe brevemente cómo funcionaría.,"Algoritmo que explora lógicamente el grafo por capas o niveles, alejándose uniformemente del nodo origen. Requiere una Cola (Queue) para su implementación.",0,algoritmia-2_gemma_local
Pila (Stack),"Modelo LIFO (Last in, First Out).",0,algoritmia
Describa cómo funciona una pila (Stack) y proporcione un ejemplo de uso cotidiano que ilustre su comportamiento.,"Modelo LIFO (Last in, First Out).",0,algoritmia_gemma_local
Un programador está desarrollando una aplicación web que necesita almacenar la información del historial de navegación del usuario. ¿Qué estructura de datos le recomendaría y por qué? Explique cómo se puede implementar esta estructura para gestionar el historial de navegación.,"Modelo LIFO (Last in, First Out).",0,algoritmia_gemma_local
Flujo basico de serializar,Entrenar modelo,3,inteligencia-computacional
"Describa los pasos involucrados en el proceso de serialización, utilizando como ejemplo la conversión de un objeto de datos a una cadena.",Entrenar modelo,3,inteligencia-computacional_gemma_local
¿Qué es un proceso Huérfano (Orphan) y un proceso Zombie?,Huérfano: Su proceso padre terminó o murió antes que él (es adoptado por el proceso inicial init),1,arquitectura-computadoras
Explique la diferencia entre procesos Huérfanos y Zombi en sistemas operativos. Incluya ejemplos para ilustrar cada tipo.,Huérfano: Su proceso padre terminó o murió antes que él (es adoptado por el proceso inicial init),1,arquitectura-computadoras_gemma_local
Describa las características de un proceso Huérfano y un proceso Zombie. ¿Cuáles son las posibles consecuencias de tener estos tipos de procesos en un sistema?,Huérfano: Su proceso padre terminó o murió antes que él (es adoptado por el proceso inicial init),1,arquitectura-computadoras_gemma_local
"Un programa se ejecuta en un sistema operativo, pero luego su padre muere inesperadamente. ¿Qué tipo de proceso resultaría? Describa qué sucede con este proceso y cómo se diferencia de un proceso Zombie.",Huérfano: Su proceso padre terminó o murió antes que él (es adoptado por el proceso inicial init),1,arquitectura-computadoras_gemma_local
