texto,respuesta,etiqueta,area_origen
Una PK compuesta significa que hay varias llaves primarias en una sola tabla,Falso,2,base-datos
Que se ocupa para describir incidentes modernos,Autenticidad,2,ciberseguridad
Backtracking,Prueba todas las combinaciones posibles y retrocede cuando uan no cumple la condicion.,0,algoritmia
Cual no es un algoritmo de clasificacion?,Regresion lineal,3,inteligencia-computacional
¿Qué es el Pipelining (Segmentación de cauce)?,"Arquitectura que permite a la CPU solapar la ejecución de múltiples instrucciones. Mientras una instrucción se está ejecutando, la siguiente ya se está decodificando, aumentando el ""throughput"".",1,arquitectura-computadoras
Private,Acceso solo dentro de la misma clase,2,programacion-objetos
Recursos del servidor,"capacidad de procesamiento, memoria, almacenamiento) y puede manejar múltiples solicitudes simultáneamente.",2,Sistema-base-datos
2-Tier Cliente(Componentes),"Interfaz,Procesamiento logico. (app de escritorio,app web)",2,Sistema-base-datos
¿Qué es el motor OLAP?,On-Line Analytical Processing. Optimizado para consultas históricas y analíticas complejas que leen millones de filas a la vez.,2,base-datos
Que transformacion son comunes en fechas?,"Extraer año, mes y dia",3,inteligencia-computacional
Ejemplo de Servidor,"Servidor web, servidor de correo y servidor de base de datos",2,Sistema-base-datos
Nivel de aislamiento: Repeatable Read.,"Garantiza que los registros leídos no cambien, pero permite ""lecturas fantasma"" (otra transacción puede insertar filas nuevas que cumplan tu WHERE).",2,base-datos
Qué es una System Call (Llamada al Sistema)?,"Es la interfaz o mecanismo lógico mediante el cual un programa en User Mode solicita un servicio privilegiado al Sistema Operativo (como leer un archivo o reservar memoria), forzando un cambio temporal a Kernel Mode.",1,arquitectura-computadoras
¿Qué es la Atomicidad (ACID)?,"Principio de ""todo o nada"". Si una operación de la transacción falla, todos los cambios se revierten (Rollback).",2,base-datos
"¿Qué es la ""Elección de Líder"" (Leader Election)?","Algoritmo de consenso donde los nodos de un clúster colaboran lógicamente para designar a un único nodo como el coordinador o ""Maestro"", encargado de gestionar las operaciones críticas.",3,computo-distribuido
¿Qué es el Balanceo de Carga (Load Balancing)?,Técnica para repartir el tráfico de red entre varios servidores para no saturar ninguno.,3,computo-inteligente
"Que mide la ""Ganancia de Informacion o el Indice Gini"" en un arbol decision?",Miden la puerza o el desorden (entropia) de los datos para decidir que atributo usar para dividir los nodos del arbol.,3,computo-inteligente
Resolución: Por ley de absorción,el resultado es simplemente $A$.,0,algoritmia
"¿Qué es el ""Balanceo de Carga"" (Load Balancing)?",Componente distribuido encargado de interceptar el tráfico entrante y distribuirlo lógicamente y de manera equitativa entre múltiples nodos servidores traseros.,3,computo-distribuido
¿Qué es el Conjunto Potencia?,"El conjunto formado por absolutamente todos los subconjuntos lógicos posibles de un conjunto dado, incluyendo el conjunto vacío.",0,algoritmia-2
¿Qué es la Minería de Datos?,"El proceso de descubrir patrones, correlaciones o anomalías en grandes conjuntos de datos.",3,computo-inteligente
Caracteristicas principales de FastApi?,Rapido,3,inteligencia-computacional
¿Por qué es arquitectónicamente imposible sincronizar relojes físicos perfectamente en una red distribuida?,"Debido a la latencia de red impredecible y la ""deriva del reloj"" (Clock Drift), donde los osciladores de hardware de cada máquina corren a velocidades microscópicamente diferentes.",3,computo-distribuido
"¿Qué es la ""Evaluación Perezosa"" (Lazy Evaluation)?","Estrategia de diseño donde una expresión lógica no se calcula hasta que su valor es estrictamente requerido por el sistema, optimizando memoria y CPU.",2,lenguajes-programacion
¿Qué es un Agente Basado en Utilidad?,"Utiliza una función de desempeño para elegir la acción que no solo llega a la meta, sino que lo hace de la manera más ""eficiente"" o preferible.",3,computo-inteligente
¿Qué es el Recall (Sensibilidad)?,Proporción de casos positivos reales que el modelo logró identificar.,3,computo-inteligente
¿Cuál es su objetivo en sistemas distribuidos?,"Separar lógicamente las responsabilidades en capas (Presentación, Lógica de Negocio, Datos) que pueden alojarse en infraestructuras y servidores físicos distintos.",3,computo-distribuido
4. Push(C) $\rightarrow$ [A,C],0,algoritmia
¿Qué es una Vista Materializada?,"Estructura que almacena físicamente el resultado de una vista en disco para optimizar lecturas pesadas, requiriendo estrategias de actualización.",2,base-datos
Qué es un Clustered Index (Índice Agrupado)?,Determina el orden físico de almacenamiento de los datos en disco. Solo puede haber uno por tabla.,2,base-datos
¿Cuáles son los dos componentes lógicos obligatorios de una función recursiva?,1) El caso base (condición de parada),0,algoritmia-2
¿Qué función tiene la Tabla de Símbolos en el proceso de compilación?,"Es una estructura de datos central que almacena metadatos sobre los identificadores (variables, funciones), como su tipo de dato, ubicación en memoria y alcance (scope), siendo consultada por todas las fases.",1,arquitectura-computadoras
En análisis de algoritmos,"¿qué es la ""Complejidad Espacial"",La cantidad lógica de memoria adicional (RAM) que necesita un algoritmo para ejecutarse, en función del tamaño de su entrada.",0,algoritmia-2
Que es un Agente Inteligente?,Una entida que percibe su entorno mediante sensores y actau sobre el mediante actuadores para lograr objetivos,3,computo-inteligente
¿Cuál es la fórmula del algoritmo A?,"$f(n) = g(n) + h(n)$, donde $g(n)$ es el costo acumulado y $h(n)$ la estimación al futuro.",3,computo-inteligente
Principio de Responsabilidad Única,"Una clase debe tener una, y solo una, razón para cambiar",2,programacion-objetos
Define qué es un Proceso,"Es un programa en ejecución. Tiene su propio espacio de memoria aislado (Stack, Heap, Data, Text) y recursos asignados por el Sistema Operativo.",1,arquitectura-computadoras
Que es un archivo OpenAPI/Swagger?,Especificacion que describe al API,3,inteligencia-computacional
Relacion de uno a muchos,"Un departamento tiene muchos empleados, y cada empleado pertenece a un solo departamento.",2,Sistema-base-datos
Que es la posesion/control,Solo las entidaddes autorizdas deben tener control fisico o logico del archivo.,2,ciberseguridad
¿En qué consiste lógicamente el paradigma MapReduce?,Map: Filtra y clasifica fragmentos de datos distribuidos generando pares clave-valor.,3,computo-distribuido
"Menciona dos algoritmos de ordenamiento basados en ""Divide y Vencerás""",Merge Sort y Quick Sort.,0,algoritmia-2
Porque separamos datos?,Medir generalizacion,3,inteligencia-computacional
Cual es la principal debilidad de K-means?,Requiere que el usuario especifique el numero de clusters k de antemano y es sensible a valores atipicos.,3,computo-inteligente
Cuales son metricas apropiadas para problemas de regresion?,MAE y MSE,3,inteligencia-computacional
Aplica la Ley de Identidad a A OR Falso.,El resultado es lógicamente A.,0,algoritmia-2
Que es un cliente pesado?,"parte considerable del procesamiento de datos y requieren menos interacción con el servidor. Ejemplos: Aplicaciones de escritorio, juegos en línea con procesamiento local.",2,Sistema-base-datos
Existe alguna prueba matematica para probar un algoritmo de encriptacion,La unica forma de tener la certeza de que un algoritmo es seguro es intentar descifrarlo y fallar.,2,ciberseguridad
Beneficio de normalizacion de bdd,Mejora en la eficiencia del almacenamiento de datos,2,Sistema-base-datos
¿Qué es la desnormalización y cuándo se debería aplicar?,"Es el proceso de reducir el nivel de normalización para mejorar la eficiencia en consultas, aplicándose cuando una relación tiene una baja tasa de actualización y alta tasa de consulta",2,Sistema-base-datos
¿Qué es una Llave Primaria (PK)?,Identificador único para cada registro en una tabla. No puede ser nula y lógicamente asegura la integridad de entidad.,2,base-datos
¿Cuál es la diferencia de arquitectura entre un Compilador y un Intérprete?,El compilador traduce todo el código fuente a lenguaje máquina (binario) de una sola vez creando un ejecutable. El intérprete traduce y ejecuta el código instrucción por instrucción en tiempo de ejecución.,1,arquitectura-computadoras
¿Cuál de las siguientes opciones es una característica de la normalización en bases de datos relacionales?,Preservar la integridad de los datos a través de restricciones de integridad,2,Sistema-base-datos
¿Qué es un Broker de Mensajería (Message Broker / Queue)?,"Componente arquitectónico intermediario que traduce, enruta y almacena temporalmente mensajes asíncronos entre servicios distribuidos, desacoplándolos lógicamente (ej. RabbitMQ, Kafka).",3,computo-distribuido
¿Qué es la Intersección (A ∩ B)?,El conjunto lógico que contiene a los elementos que pertenecen tanto al conjunto A como al conjunto B simultáneamente.,0,algoritmia-2
Describe el ciclo de instrucción básico de una CPU (Fetch-Decode-Execute),1. Fetch: Trae la instrucción de la memoria.,1,arquitectura-computadoras
¿Qué define a un Agente Basado en Objetivos?,"Además del estado, posee información sobre metas que guían sus acciones para elegir las que llevan al éxito.",3,computo-inteligente
Como saber que modelo elegir?,Que quiero predecir?,3,inteligencia-computacional
Qué es el Overfitting (Sobreajuste)?,"Cuando el modelo es tan complejo que ""memoriza"" el ruido del entrenamiento y falla con datos nuevos.",3,computo-inteligente
"¿Qué es una ""Clausura"" (Closure)?","Una función que ""recuerda"" el entorno léxico en el que fue creada, manteniendo acceso lógico a las variables de ese entorno incluso si se ejecuta fuera de él.",2,lenguajes-programacion
Una clase puede implementar múltiples interfaces.,(Verdadero),2,programacion-objetos
Qué es un Context Switch (Cambio de Contexto)?,"La acción lógica donde el SO detiene la ejecución de un proceso/hilo, guarda su estado actual en el PCB/TCB, y carga el estado de un proceso diferente para que la CPU lo ejecute. Es una operación costosa.",1,arquitectura-computadoras
PowerTransformer: Utilizar datos que no estan normalmente distribuidos,pueden combinarse con escalamiento para obtener una columan normalizada y con distribucion normal.,3,inteligencia-computacional
Cliente en 3-Tier,Presentacion e interfaz de usuario (Navegador web y app movil),2,Sistema-base-datos
Curva ROC y AUC,Visualizar el desempeño de modelo de clasificacion binaria a diferentes umbrales de decision,3,inteligencia-computacional
Usos comunes de criptografia,Contraseñas,2,ciberseguridad
¿Qué diferencia a una Red Feedforward de una Recurrente?,"En Feedforward la información viaja en un solo sentido; en Recurrente existen ciclos (tienen ""memoria"").",3,computo-inteligente
¿Qué es un Non-Clustered Index (Índice Secundario)?,Estructura separada de los datos físicos que contiene punteros a las filas. Una tabla puede tener múltiples.,2,base-datos
Diseñas un sistema de pagos. Tienes PagoEfectivo y PagoTarjeta. Ambos heredan de MetodoPago. ¿Dónde definirías el atributo monto?,En la clase padre MetodoPago,2,programacion-objetos
¿Qué es la Durabilidad (ACID)?,"Una vez que se ejecuta el ""Commit"", los datos quedan guardados permanentemente, incluso ante fallos de hardware.",2,base-datos
La abstraccion ayuda a reducir la complejidad del sistema,Verdadero,2,programacion-objetos
Los índices aceleran la lectura (SELECT),pero degradan drásticamente la escritura (INSERT/UPDATE/DELETE) al tener que rebalancear el árbol en cada cambio.,2,base-datos
¿Qué es un algoritmo Avaro (Greedy)?,"Un algoritmo que toma la decisión lógica que parece óptima en el momento actual (óptimo local), con la esperanza de que lleve a una solución óptima global.",0,algoritmia-2
¿Qué es un Árbol B (B-Tree)?,Un árbol de búsqueda generalizado y auto-balanceado que puede tener más de dos hijos. Es el diseño arquitectónico estándar para índices en bases de datos relacionales.,0,algoritmia-2
¿Qué consideraciones se deben tener en cuenta al diseñar la organización de archivos e índices durante el diseño físico?,"Analizar las transacciones para identificar aquellas con mayor impacto en rendimiento, y seleccionar la organización de archivos e índices óptimos",2,Sistema-base-datos
Las interfaces pueden tener atributos de instancia (variables que cambian por objeto),"Falso, suelen ser constantes final/static",2,programacion-objetos
Una expresión matemática se recibe en notación postfija (ej. 3 4 + 2 *). ¿Cuál es la estructura ideal para evaluar el resultado lógicamente mientras se lee el string?,Una Pila (Stack),0,algoritmia-2
En recorridos de árboles,"¿en qué orden se visitan en Pre-Order?,Nodo Raíz -> Subárbol Izquierdo -> Subárbol Derecho.",0,algoritmia-2
En el Teorema CAP,"¿qué es la ""Consistencia""?,La garantía de que todos los nodos del sistema ven exactamente los mismos datos al mismo tiempo; una lectura siempre devuelve la escritura más reciente.",3,computo-distribuido
Funciones como SUM() y COUNT() se pueden filtrar usando la cláusula WHERE.,Falso.,2,base-datos
"Estructura de memoria: ¿Qué almacena el ""Heap"" (Montículo)?",Almacena objetos y estructuras de datos dinámicos cuyo tamaño no se conoce en tiempo de compilación. Requiere asignación manual (o Garbage Collector) y es más lento que el Stack.,1,arquitectura-computadoras
Tabla Hash (Hash Map),Almacena pares claves-valor.,0,algoritmia
Sobreescritura (Overriding),Redifinir un metodo de la clase padre en la clase hija para cambiar su comportamiento,2,programacion-objetos
Que condicion debe cumplir una heuristica para asegurar que A encuentre la solucion optima,"Debe ser admisible, es decir nunca sobreestimar el costo real para llegar al objetivo",3,computo-inteligente
Una clase Pedido tiene una lista de Productos. Si el pedido se cancela,los productos siguen existiendo.,2,programacion-objetos
Como se clasifican las amenazas?,Humanas,2,ciberseguridad
Matriz de confusion,Terminos de cantidad de predicciones correctas e incorrectas,3,inteligencia-computacional
Árboles Binarios de Búsqueda (BST),"Concepto: Izquierda menor, Derecha mayor.",0,algoritmia
"¿Qué significa ""Transparencia de Ubicación"" en un sistema distribuido?",El principio arquitectónico donde el usuario o cliente no necesita conocer la ubicación física o de red (IP) del recurso al que está accediendo.,3,computo-distribuido
¿Cuál es la primera etapa del KDD?,Selección de datos (identificar fuentes y subconjuntos relevantes).,3,computo-inteligente
El encapsulamiento aumenta el acoplamiento entre clases?,Falso (lo reduce al ocultar la implementacion),2,programacion-objetos
"¿Qué es un entorno ""Estocástico""?",Aquel donde existe incertidumbre y el resultado de una acción no es totalmente predecible.,3,computo-inteligente
Que es un servidor de archivos?,"Almacena y gestiona acceso a archivos y docs. (FTP Server, Samba)",2,Sistema-base-datos
Que es utilidad?,El activo debe mantenerse utilizable y comprensible para quienes estan autorizados,2,ciberseguridad
Caso: En una auditoría,"notas que una tabla tiene la columna ""Dirección_Completa"" guardando (Calle 123, Colonia Centro, CDMX). ¿Qué forma normal se está violando?,La Primera Forma Normal (1NF), ya que el atributo no es atómico. Debería dividirse en columnas de Calle, Colonia, y Ciudad.",2,base-datos
Que son los controles administrativos,Son el marco que define como se aplicaran los controles tecnicos y fisicos,2,ciberseguridad
Transformaciones numericas,"Escalamiento: Escala valores de una variable a un rango delimitado, especialmente util en algoritmos sensibles a magnitudes.",3,inteligencia-computacional
El output es continuo,discreo o inexistente?,3,inteligencia-computacional
Data leakage,Uso de informacion que no estaria disponible en produccion,3,inteligencia-computacional
Disyuncion (OR),Es verdadera si al menos una es verdadera (F/V =V),0,algoritmia
Primera Forma Normal (1NF):,Los valores de los atributos deben ser atómicos,2,Sistema-base-datos
Cuales son las etapas principales del proceso KDD,"Seleccion, Limpieza/Preprocesamiento, Transformacion, Mineria de Datos e Interpretacion/Evaluacion",3,computo-inteligente
En un sistema distribuido,"que significa la transpariencia de localizacion?,Que el usuario puede acceder a un recurso sin necesidad de conocer su ubicacion fisica en la red",3,computo-inteligente
En que se diferencia un Agente de Reflejo Simple de uno Basado en Modelos,El de reflejo simple actua solo con la percepcion atual.,3,computo-inteligente
Las operaciones de conjuntos están altamente optimizadas; los cursores iteran fila por fila,causando un grave cuello de botella.,2,base-datos
Que son los controles detectivos,Reducir tiempo deteccion,2,ciberseguridad
¿Cuál de las siguientes opciones es un beneficio de la normalización en las bases de datos?,Mejora en la eficiencia del almacenamiento de datos,2,Sistema-base-datos
"¿Qué significa ""Consistencia Eventual""?","Si no hay actualizaciones nuevas, eventualmente todos los accesos devolverán el último valor actualizado.",3,computo-inteligente
Para que se utiliza el Clustering en el mundo real?,"Segmentacion de clientes, compresion de imagenes, deteccion de anomalias o agrupacion de documentos similares.",3,computo-inteligente
"¿Qué es la ""Inferencia de Tipos""?","Capacidad lógica del compilador para deducir automáticamente el tipo de dato de una variable basándose en la expresión que se le asigna, combinando la seguridad estática con sintaxis limpia.",2,lenguajes-programacion
¿Qué es un Patrón de Diseño?,Una solución general y reutilizable a un problema común de diseño de software,2,programacion-objetos
¿Qué es la Replicación de Datos?,Mantener copias de los mismos datos en distintos nodos para mejorar disponibilidad y velocidad de lectura.,3,computo-inteligente
Define qué es un Hilo (Thread),"Es la unidad más pequeña de ejecución dentro de un proceso. Múltiples hilos dentro del mismo proceso comparten el mismo Heap y espacio de direcciones, pero tienen su propio Stack y Program Counter.",1,arquitectura-computadoras
¿Qué es un Grafo Ponderado?,Un grafo donde cada arista tiene un peso matemático o costo numérico asignado (ej. distancias entre ciudades o latencia de red).,0,algoritmia-2
En un cluster replicado,"el Líder recibe una escritura de datos, la anota en su disco, y responde ""Éxito"" al cliente inmediatamente sin esperar a los esclavos. ¿Qué riesgo lógico crítico estás corriendo?,Si el Líder muere antes de enviar la replicación asíncrona a los esclavos, ese dato se pierde permanentemente, rompiendo la Durabilidad (ACID)",3,computo-distribuido
Default,Acceso solo para clases dentro del mismo paquete,2,programacion-objetos
Componentes del ER,"Entidades (tablas), Atributos(campos) Y Relaciones",2,Sistema-base-datos
Minería de Datos (Supervisado): ¿Cuál es el objetivo lógico de la Clasificación?,"Asignar elementos nuevos a categorías discretas o clases predefinidas (ej. Riesgo de Crédito: Alto, Medio, Bajo).",3,computo-distribuido
Integridad (CIA),"Solo personas/sistemas autorizados pueden modificar, destruir o crear datos",2,ciberseguridad
¿Qué es la Búsqueda en Profundidad (DFS - Depth-First Search) en grafos?,Algoritmo que explora lo más profundo posible a lo largo de cada rama lógica antes de retroceder (backtracking). Requiere una Pila (Stack) o recursividad.,0,algoritmia-2
"¿Qué diferencia hay entre el ""User Mode"" y el ""Kernel Mode""?","En User Mode, el software tiene acceso restringido y no puede tocar hardware directamente. En Kernel Mode, el código tiene acceso irrestricto y total a los recursos del sistema.",1,arquitectura-computadoras
F1 Score,Medida armonica entre la precision y el recall,3,inteligencia-computacional
Una clase abstracta debe tener al menos un método abstracto.,"(Falso, puede no tener ninguno, pero aun así no ser instanciable)",2,programacion-objetos
Requieres un sistema de caché ultrarrápido para guardar los tokens de sesión temporal de usuarios web. No te importa si la BD se apaga y pierde los datos. ¿Qué tecnología usas?,Base de datos Clave-Valor en memoria (como Redis o Memcached).,2,base-datos
Que protege una llave,Ataques de fuerza bruta,2,ciberseguridad
Que es un conjunto finito,"Numero contable de elementos, pueden representarse mediante un numero natural y tiene un fin definido",2,ciberseguridad
¿Qué es una Vista (View)?,Tabla virtual basada en una consulta SQL. Abstrae lógica compleja y proporciona una capa de seguridad al restringir columnas.,2,base-datos
Aunque se aplican lógicas de mitigación,fallos severos de particionamiento a menudo requieren intervención manual arquitectónica para conciliar conflictos de datos (ej. resolución de versiones).,3,computo-distribuido
Iniciativa de servidor,Esperar solicitudes de los clientes.,2,Sistema-base-datos
"¿Qué es un ""Page Fault"" (Fallo de Página)?",Excepción de hardware que ocurre cuando un proceso intenta acceder a una página de memoria que está mapeada en su espacio virtual pero actualmente no está cargada en la RAM física (generalmente está en el disco).,1,arquitectura-computadoras
El objetivo principal del diseño físico de una base de datos es asegurar que los datos se almacenen y se accedan de manera eficiente,True,2,Sistema-base-datos
¿Qué es la Confianza en reglas de asociación?,La probabilidad de que un elemento B aparezca dado que apareció el elemento A.,3,computo-inteligente
Lógica: Simplificación con Leyes de De Morgan,Concepto: $\neg(P \land Q) \equiv \neg P \lor \neg Q$ y $\neg(P \lor Q) \equiv \neg P \land \neg Q$.,0,algoritmia
Superclase / Clase Padre:,La clase de la cual se hereda.,2,programacion-objetos
Un sistema distribuido bien diseñado nunca necesita intervención humana,"incluso en fallos de red tipo Split-Brain graves,Falso",3,computo-distribuido
La métrica AUC puede tomar valores entre 0 y 1,donde 1 indica un modelo perfecto y 0.5 sugiere un rendimiento aleatorio.,3,inteligencia-computacional
¿Cuál es el diagnóstico lógico,"Existe un ""Memory Leak"" (Fuga de Memoria) severo en el Heap. El SO se quedó sin RAM física e inició el ""Thrashing"", paginando constantemente hacia el disco duro.",1,arquitectura-computadoras
¿Qué es la Integridad Referencial?,Regla arquitectónica que asegura que las relaciones entre tablas permanezcan válidas (impide referenciar o borrar datos de los que dependen otros).,2,base-datos
TCL (Transaction Control Language):,"Controlar las transacciones (COMMIT,ROLLBACK)",2,Sistema-base-datos
Que significa las siglas KDD y cual es su objetivo?,Knowledge Discovery in Databases,3,computo-inteligente
"¿Qué es un mensaje ""Heartbeat"" (Latido)?",Señales lógicas periódicas enviadas entre nodos para informar a los demás que el remitente sigue vivo y operando correctamente en la red.,3,computo-distribuido
¿Qué es el Paradigma Reactivo?,"Arquitectura basada en flujos de datos asíncronos y la propagación lógica de cambios. Cuando un valor emisor se actualiza, todos sus observadores reaccionan automáticamente.",2,lenguajes-programacion
¿Qué evalúa la complejidad temporal Big-O?,"El límite superior lógico del tiempo de ejecución de un algoritmo en el peor de los casos, a medida que el tamaño de los datos de entrada (N) tiende al infinito.",0,algoritmia-2
Principios de Rest,Cliente-servidor: Separacion de responsabilidaddes,3,inteligencia-computacional
Metricas de clustering,Puede ser desafiante debido ausencia de etiquetas,3,inteligencia-computacional
"""Consistencia eventual"" significa que al escribir un dato","este se replica instantáneamente a todos los nodos,Falso",2,base-datos
¿Qué es un Perceptrón Simple?,La unidad básica de una red neuronal que realiza una suma ponderada de entradas y aplica una función de activación.,3,computo-inteligente
"¿Qué es la búsqueda ""Ciega"" o No Informada?",Estrategias que no tienen información adicional sobre el costo de los estados más allá de la definición del problema.,3,computo-inteligente
Encapsulamiento,Ocultar el estado interno de un objeto y requerir que toda la interaccion se realice a traves de metodos publicos,2,programacion-objetos
Que es un cliente liviano?,"tareas básicas y dependen en gran medida de los servidores para el procesamiento. Ejemplos: Navegadores web, clientes de correo.",2,Sistema-base-datos
¿Qué es el Polimorfismo Paramétrico (Generics/Templates)?,"Característica arquitectónica que permite escribir código (clases o métodos) que puede manejar lógicamente diferentes tipos de datos, especificando el tipo exacto solo al instanciar.",2,lenguajes-programacion
¿Qué es la arquitectura Peer-to-Peer (P2P)?,"Modelo distribuido descentralizado donde todos los nodos (pares) tienen exactamente las mismas responsabilidades lógicas, actuando simultáneamente como clientes y servidores.",3,computo-distribuido
Segunda Forma Normal (2NF):,todos los atributos no clave deben depender completamente de la llave primaria.,2,Sistema-base-datos
Clase Abstracta,Clase que no se puede instanciar y sirve solo como base; puede tener métodos sin implementar.,2,programacion-objetos
"¿Qué es una ""Capa Oculta""?",Capas intermedias entre la entrada y la salida donde se extraen características de alto nivel.,3,computo-inteligente
Estás diseñando un servicio web que debe tolerar la caída de todo un centro de datos regional entero (zona geográfica). ¿Cómo diseñas la replicación lógica?,"Aplicando ""Replicación Multi-Región"", donde los clústeres no solo se distribuyen en racks distintos del mismo edificio, sino asíncronamente a través de continentes",3,computo-distribuido
Ejemplo de 3-Tier,"Amazon. Cliente--> usa aplicacion web, logica de negocios--> procesar servidor de aplicacion y gestion de datos-->en un server separado.",2,Sistema-base-datos
Solución: Hacer commits por lotes (ej. cada 10,000 filas).,2,base-datos
"Tienes una consulta con múltiples condiciones ""OR"" que obliga al motor a ignorar los índices y hacer un escaneo completo. ¿Cómo optimizas el código SQL?",Separar la consulta en dos SELECTs y unirlos mediante un UNION ALL.,2,base-datos
¿Cómo funciona el algoritmo K-means?,Asigna puntos a centros (centroides) más cercanos y actualiza los centros iterativamente hasta converger.,3,computo-inteligente
TRUNCATE es una operación DDL que desasigna páginas de datos enteras,haciéndola más rápida que DELETE y sin registrar el detalle en el log.,2,base-datos
¿Cuál es una característica esencial de una base de datos normalizada?,La ausencia de datos redundantes,2,Sistema-base-datos
Ejemplo de cliente,"Navegador web, aplicación de correo electrónico y aplicación móvil",2,Sistema-base-datos
Que es autenticidad?,Solo las entidades legitimas pueden demostrar que son quienes dicen ser,2,ciberseguridad
Tipos de ataques activos,Phishing,2,ciberseguridad
Que es Independencia de Datos?,"Separan los datos de las aplicaciones que los usan, permitiendo cambios en la estructurade la bdd sin afectar las aplicaciones existentes",2,Sistema-base-datos
¿Para qué sirve el algoritmo ID3 o C4.5?,Para construir árboles de decisión calculando la Ganancia de Información.,3,computo-inteligente
"¿Qué es el protocolo ""Two-Phase Commit"" (2PC)?","Algoritmo que coordina transacciones lógicas distribuidas. Fase 1: El coordinador pregunta a los nodos si están listos. Fase 2: Si todos dicen sí, ordena el ""Commit""; si uno falla, ordena un ""Rollback"" global.",3,computo-distribuido
Que representa el peso(w) en una conexion sinaptica de una red neuronal?,La importancia o fuerza de una entrada especifica en la decision final de la neurona.,3,computo-inteligente
¿Qué implica el diseño conceptual de una base de datos?,"La construcción de un modelo de datos que refleja los requisitos de la empresa, sin considerar aspectos técnicos",2,Sistema-base-datos
Usar un cursor en SQL siempre es más rápido que una operación basada en conjuntos (SET),Falso,2,base-datos
Desventajas de 2-Tier,Menos escalabilidad y seguridad limitada,2,Sistema-base-datos
Cuando se debe utilizar OneHotEncoder?,Modificar categorias sin orden,3,inteligencia-computacional
Estás modelando las tareas de compilación (ej. Makefiles),"donde la librería 'X' debe compilarse antes que la aplicación 'Y'. ¿Qué estructura y algoritmo aplicas?,Modelarlo en un Grafo Dirigido Acíclico (DAG) y aplicarle un Ordenamiento Topológico.",0,algoritmia-2
¿Cuál es la función de la ALU (Unidad Aritmético Lógica)?,"Es el componente del procesador responsable de ejecutar todas las operaciones matemáticas (sumas, restas) y operaciones lógicas (AND, OR, NOT).",1,arquitectura-computadoras
Condicion de que este en BCNF,lado izquierdo de la dependencia (el determinante) es una clave candidata (una clave única que podría actuar como la clave primaria).,2,Sistema-base-datos
¿Qué es un Árbol Trie (Árbol de Prefijos)?,Estructura de árbol especializada en recuperar cadenas lógicas de caracteres. Ideal para sistemas de autocompletado de palabras.,0,algoritmia-2
¿Cuál es el objetivo principal de la normalización en las bases de datos relacionales?,Eliminar la redundancia de datos y minimizar las anomalías de actualización,2,Sistema-base-datos
¿Es posible aplicar polimorfismo mediante la sobrecarga de métodos?,"Falso, usualmente se refiere a la sobrescritura; la sobrecarga es polimorfismo estático/de compilación",2,programacion-objetos
"¿En qué se diferencia la Programación Dinámica de ""Divide y Vencerás""?","""Divide y Vencerás"" asume que los subproblemas son independientes. La Programación Dinámica se usa cuando los subproblemas se repiten o se superponen.",0,algoritmia-2
Casting (Upcasting),Convertir una referencia de subclase a superclase (siempre seguro),2,programacion-objetos
En KDD,"en que consiste la fase de Limpieza de Datos?,En el tratamiento de datos ruidosos, valores faltantes o inconsistencias para mejorar la calidad de los resultados de la mineria.",3,computo-inteligente
¿Qué es una Matriz de Confusión?,Herramienta para evaluar el desempeño de un clasificador comparando valores reales vs. predichos.,3,computo-inteligente
Como funciona un ataque de fuerza bruta?,Verificar/probar pro cada llave posible,2,ciberseguridad
Acoplamiento,Medida de la dependencia entre clases (debe ser bajo),2,programacion-objetos
DDL (Data Definition Language):,"Definir y modificar la estructura de las bases de datos (CREATE, ALTER, DROP).",2,Sistema-base-datos
Anomalia de eliminacion,,2,Sistema-base-datos
No todos los modelos de ML pueden ser convertidos a ONXX,pero la mayoria de modelos comunes si.,3,inteligencia-computacional
¿Para qué se utiliza arquitectónicamente un Min-Heap o Max-Heap?,"Para implementar eficientemente Colas de Prioridad lógicas, donde siempre se requiere extraer el elemento de mayor (o menor) valor rápidamente en O(log N).",0,algoritmia-2
¿Qué es la Precisión (Precision)?,Proporción de predicciones positivas que fueron correctas.,3,computo-inteligente
Definicion y objetivo de ataque activo,"El atacante modifica, corrompe o destruye la informacion/datos del sistema con malas intenciones (intermediario)",2,ciberseguridad
Conocer dimensiones,tipos y significado de variables,3,inteligencia-computacional
Funcion Inyectivas,A cada elemento del codominio le corresponde maximo uno del dominio,0,algoritmia
¿Qué es una Clase Concreta?,(Una clase que implementa todos sus métodos y puede ser instanciada),2,programacion-objetos
Arquitectura 2-tier,Dos partes: cliente y servidor. Cliente maneja presentacion y logica. Servidor gestion de bdd y operacion de datos.,2,Sistema-base-datos
El acoplamiento debe ser alto para un mejor diseño,Falso,2,programacion-objetos
¿Qué es la Arquitectura Cliente-Servidor?,Modelo donde los proveedores de recursos (servidores) atienden peticiones de demandantes (clientes).,3,computo-inteligente
¿Qué es un Falso Positivo?,"Cuando el modelo predice ""Sí"" pero la realidad es ""No"".",3,computo-inteligente
