texto,respuesta,etiqueta,area_origen
Imagina un procesador que puede aumentar su caché L1 a cualquier tamaño. ¿Sería este procesador siempre infinitamente rápido?,Falso,1,arquitectura-computadoras_gemma_local
"Si  p(x) es el polinomio interpolante de menor grado para la función real f(x) en los n+1 números reales distintos x0, .... xn, ¿cuál es el máximo grado posible de p(x)?
A) n
B) n + 1
C) n + 2
D) 2n","Respuesta: A - El polinomio interpolante de menor grado que pasa por n+1 puntos distintos tendrá como máximo un grado igual a n. Esto se debe a que para cada punto dado, se puede definir una ecuación lineal, y al tener n+1 puntos, tendremos un sistema de ecuaciones lineales con n+1 incógnitas (los coeficientes del polinomio). Por lo tanto, el grado máximo del polinomio será igual al número de puntos dados menos 1.",1,MMLU_college_computer_science
¿Qué es la Arquitectura Cliente-Servidor?,Modelo donde los proveedores de recursos (servidores) atienden peticiones de demandantes (clientes).,3,computo-inteligente
¿Qué significa que un enunciado sea una proposición?  De ejemplos para ilustrar tu respuesta.,Enunciado que puede ser Verdadero o Falso,0,algoritmia_gemma_local
"Afirmación 1: La verosimilitud logarítmica de los datos siempre aumentará a través de iteraciones sucesivas del algoritmo EM. Afirmación 2: Una desventaja del aprendizaje Q es que solo se puede utilizar cuando el aprendiz tiene conocimiento previo de cómo sus acciones afectan su entorno.
A) Verdadero, Verdadero
B) Falso, Falso
C) Verdadero, Falso
D) Falso, Verdadero",Respuesta: B - La opción B es correcta porque el aprendizaje Q no requiere conocimiento previo del entorno.  El algoritmo aprende mediante la interacción con el entorno y la retroalimentación.,3,MMLU_machine_learning
¿En qué situación un árbol binario de búsqueda estándar podría verse afectado por una gran cantidad de inserciones o eliminaciones secuenciales?,"Si los datos se insertan ya ordenados, el árbol se desbalancea y se convierte en una lista enlazada, degradando la búsqueda a O(N).",0,algoritmia-2_gemma_local
La herencia siempre es mejor que la composición,"Falso, ""Favorece la composición sobre la herencia"" es una regla de diseño común",2,programacion-objetos
"¿Qué es la búsqueda ""Informada""?",Aquella que utiliza conocimiento específico del dominio (heurísticas) para guiar la búsqueda.,3,computo-inteligente
Documentacino automatica: Swagger UI,reDoc,3,inteligencia-computacional
Tienes una biblioteca digital con miles de documentos en varios formatos y quieres saber qué palabras son más comunes. Diseña una función MAP que procese cada documento y genere un resultado para cada palabra leída.,"Emite pares clave-valor de la forma: (""Palabra"", 1). La función Reduce posteriormente sumará los valores agrupados por clave",3,computo-distribuido_gemma_local
"Consideremos el documento ""Native Client: A Sandbox for Portable, Untrusted x86 Native Code"" escrito por Yee et al. Ben Bitdiddle señala que NaCl utiliza segmentación de Intel x86 para asegurar que el módulo aislado no lea ni escriba memoria fuera de su propio área de datos y no ejecute instrucciones fuera de su propio código. Ben piensa que con estas restricciones, la ejecución del módulo aislado debe ser segura; es decir, cree que no se necesita validación.  Ben está equivocado. Circule los tipos de instrucciones de máquina x86 que el validador siempre prohíbe en el código aislado. Ignora el código de trampoline y springboard.
A) Todas las instrucciones que modifican el estado del segmento
B) Todas las cargas o almacenamiento a direcciones que no son 0 mod 32
C) Todas las cargas o almacenamientos indirectos (a través de una dirección en un registro o variable)
D) Todos los saltos indirectos (a través de una dirección en un registro o variable)",Respuesta: A - La opción A es correcta porque las instrucciones que modifican el estado del segmento pueden permitir al código aislado acceder a áreas de memoria fuera de su propio espacio. El validador siempre prohíbe estas instrucciones para garantizar la seguridad del sandbox.,2,MMLU_computer_security
Al programar el cálculo de la serie de Fibonacci,"si usas recursividad pura tardará años en un número grande por repetir el cálculo de las mismas ramas. ¿Cómo optimizas esta lógica de negocio?,Usando Programación Dinámica (Memoization) para guardar en un diccionario los números de Fibonacci ya calculados y devolverlos en tiempo O(1).",0,algoritmia-2
"Afirmación 1: Las redes neuronales a gran escala normalmente se entrenan en CPUs, no en GPUs. Afirmación 2: El modelo ResNet-50 tiene más de mil millones de parámetros.
A) Verdadero, Verdadero
B) Falso, Falso
C) Verdadero, Falso
D) Falso, Verdadero","Respuesta: B - La respuesta B es correcta porque las redes neuronales a gran escala se entrenan principalmente en GPUs (unidades de procesamiento gráfico) debido a su mayor capacidad de paralelismo. El ResNet-50 es conocido por tener una cantidad significativa de parámetros, superando el billón.",3,MMLU_machine_learning
"¿Qué diferencia hay entre el ""User Mode"" y el ""Kernel Mode""?","En User Mode, el software tiene acceso restringido y no puede tocar hardware directamente. En Kernel Mode, el código tiene acceso irrestricto y total a los recursos del sistema.",1,arquitectura-computadoras
Describa el proceso de subnetting y explique cómo se utiliza para segmentar una red.,"si aplicas un operador AND a nivel de bits entre la Dirección IP y la Máscara de Subred, ¿qué dato lógico extraes?,La Dirección de Red (Network ID)",0,algoritmia-2_gemma_local
¿Qué papel juega la memoria caché en el flujo de datos entre el CPU y la memoria principal (RAM)? ¿Por qué su existencia reduce el tiempo de acceso a los datos?,"Es una memoria volátil de alta velocidad ubicada entre la CPU y la RAM. Existe para mitigar la diferencia de velocidad entre el procesador y la memoria principal, almacenando datos de acceso frecuente.",1,arquitectura-computadoras_gemma_local
¿Cuál es el objetivo principal de la primera forma normal en las bases de datos relacionales?,Evitar la duplicación de datos en una tabla,2,Sistema-base-datos
¿Puedes explicar qué es la recursividad y dar un ejemplo sencillo de cómo se aplica en la programación?,El proceso arquitectónico donde una función se llama a sí misma dentro de su propia definición para resolver una instancia más pequeña del mismo problema.,0,algoritmia-2_gemma_local
Iniciativa de servidor,Esperar solicitudes de los clientes.,2,Sistema-base-datos
Que son los controles preventivos,Reducen probabilidad de riesgo,2,ciberseguridad
"Determine cuál de las siguientes condiciones puede expresarse mediante una fórmula booleana utilizando las variables booleanas  \(p_1, p_2, p_3, p_4\) y los conectivos ∧,∨ (sin ¬).
A) Solo I
B) Solo II
C) Solo III
D) I y III","Respuesta: D - La condición I (al menos tres de \(p_1, p_2, p_3, p_4\) son verdaderas) se puede expresar usando conjunciones y disyunciones. La condición III (un número par de \(p_1, p_2, p_3, p_4\) son verdaderas) también es expresable con uniones y disyunciones. La condición II (exactamente tres de \(p_1, p_2, p_3, p_4\) son verdaderas) requiere la negación, que no está permitida en este caso.",1,MMLU_college_computer_science
"¿Cuál de las siguientes técnicas es más apropiada para la selección de características?
A) Ridge
B) Lasso
C) Tanto (a) como (b)
D) Ninguna de las opciones (a) ni (b)","Respuesta: B - El método Lasso es más adecuado para la selección de características ya que aplica penalización L1, lo que lleva a la eliminación de variables irrelevantes al poner sus coeficientes en cero. Ridge, por otro lado, utiliza penalización L2 y no elimina las variables.",3,MMLU_machine_learning
A mayor tamaño de caché,mayor es la latencia y el tiempo necesario para buscar un dato dentro de ella (se vuelve más lenta lógicamente).,1,arquitectura-computadoras
"Un ______ es un segmento secuencial de memoria asignado para contener datos como una cadena de caracteres o un arreglo de enteros.
A) pila
B) cola
C) almacenamiento externo
D) buffer","Respuesta: D - Un buffer es una región de memoria temporal utilizada para almacenar datos en espera de procesamiento o transmisión. Puede contener cadenas de caracteres, arreglos de enteros u otros tipos de datos.",2,MMLU_computer_security
Que son los controles correctivos,Reducir impacto,2,ciberseguridad
"En el conjunto de protocolos del Protocolo de Internet (IP), ¿cuál de las siguientes opciones describe mejor el propósito del Protocolo de Resolución de Direcciones (ARP)?
A) Traducir direcciones web a nombres de host.
B) Determinar la dirección IP de un nombre de host dado.
C) Determinar la dirección de hardware de un nombre de host dado.
D) Determinar la dirección de hardware de una dirección IP dada.","Respuesta: D - ARP se utiliza para mapear direcciones IP a direcciones MAC, que son las direcciones únicas de los dispositivos en una red local. Dado un dispositivo con una dirección IP conocida, ARP permite encontrar la dirección MAC correspondiente del dispositivo.",1,MMLU_college_computer_science
4. Push(C) $\rightarrow$ [A,C],0,algoritmia
Tienes un sistema bancario. Transferir fondos implica restar a A y sumar a B. ¿Qué estructura lógica debes implementar para evitar saldos fantasmas si falla la red?,Envolver ambas operaciones en un bloque de Transacción (BEGIN TRAN ... COMMIT / ROLLBACK) para garantizar la Atomicidad.,2,base-datos
¿Qué herramientas y técnicas utilizarían para identificar la lógica defectuosa en una sección de código?,"Existe un ""Memory Leak"" (Fuga de Memoria) severo en el Heap. El SO se quedó sin RAM física e inició el ""Thrashing"", paginando constantemente hacia el disco duro.",1,arquitectura-computadoras_gemma_local
Diseñas un compilador para un lenguaje científico estricto (como Fortran o C). El código pasa la validación sintáctica,"pero al ejecutar lanza un error porque intentaste sumar un string con un int. ¿Qué fase del compilador falló en prevenir esto?,El Analizador Semántico. Es responsable de verificar el significado lógico, como la compatibilidad y el chequeo estricto de tipos de datos.",1,arquitectura-computadoras
"Un conjunto de operadores booleanos que sea suficiente para representar todas las expresiones booleanas se dice que es completo. ¿Cuál de los siguientes NO es completo?
A) A) {Y, NO}
B) B) {NO, O}
C) C) {Y, O}
D) D) {NAND}","Respuesta: C - La opción C, {Y, O}, no es completa porque no se puede expresar una negación (NO) utilizando únicamente operadores AND y OR.  Un conjunto completo debe poder representar todas las funciones booleanas, incluyendo la negación.",1,MMLU_college_computer_science
¿Qué diferencia a una Red Feedforward de una Recurrente?,"En Feedforward la información viaja en un solo sentido; en Recurrente existen ciclos (tienen ""memoria"").",3,computo-inteligente
"Se requiere una herramienta especial para ingresar a la red, la cual es _______________ que ayuda a los usuarios anónimos de internet a acceder a la red Tor y utilizar diversos servicios de Tor.
A) Navegador Opera
B) Firefox
C) Chrome
D) Navegador Tor","Respuesta: D - El Navegador Tor es una herramienta específica diseñada para navegar de forma anónima a través de la red Tor, proporcionando capas de encriptación y re-enrutamiento del tráfico de internet. Las demás opciones son navegadores web generales sin características específicas para la privacidad como Tor.",2,MMLU_computer_security
Caso Práctico: Una Pila está inicialmente vacía. Se agrega el elemento 'B' a la pila utilizando la operación Push.,"Push(B), Pop(), Push(C). ¿Qué elemento queda al tope?",0,algoritmia_gemma_local
¿Cuáles son las tres fases principales del diseño de una base de datos?,"Diseño conceptual, diseño lógico, diseño físico",2,Sistema-base-datos
"Describa la diferencia entre memoria física y memoria virtual, e ilustre con un ejemplo cómo la memoria virtual beneficia a los programas.","Abstracción arquitectónica que engaña a los procesos haciéndoles creer que tienen una memoria contigua y enorme, mapeando direcciones lógicas a RAM física o a un espacio temporal en el disco duro.",1,arquitectura-computadoras_gemma_local
"En una red social, ¿qué algoritmo te permitiría encontrar el camino más corto para conectar con un usuario específico a partir de tu perfil actual? Describe su principal ventaja en este contexto.",Es completo y encuentra la solución óptima si todos los costos de paso son iguales.,3,computo-inteligente_gemma_local
Qué es una System Call (Llamada al Sistema)?,"Es la interfaz o mecanismo lógico mediante el cual un programa en User Mode solicita un servicio privilegiado al Sistema Operativo (como leer un archivo o reservar memoria), forzando un cambio temporal a Kernel Mode.",1,arquitectura-computadoras
El Pipelining no procesa varias cosas a la vez en el mismo estado,"sino que actúa como una cadena de montaje: mientras una instrucción está en la fase final, otra está a la mitad y otra apenas entra.",1,arquitectura-computadoras
"En un árbol binario de búsqueda balanceado, las alturas de los descendientes izquierdo y derecho de cualquier nodo difieren como máximo en 1. ¿Cuáles de las siguientes afirmaciones son verdaderas sobre tal árbol?
A) I y III solamente
B) II y III solamente
C) II y IV solamente
D) I, II y IV","Respuesta: D - La opción D es correcta porque en un árbol binario de búsqueda balanceado, el tiempo de búsqueda en el peor de los casos, el promedio y el mejor de los casos es logarítmico con respecto al número de nodos. Además, la altura del árbol es logarítmica con respecto al número de nodos.",1,MMLU_college_computer_science
Rest para ML,Exponer un modelo de ML previamente entrenado para realizar predicciones en tiempo real.,3,inteligencia-computacional
Describa los pasos para identificar patrones recurrentes en conjuntos de datos y explique cómo estos patrones pueden ser utilizados para realizar predicciones.,"novedosos, potencialmente utiles y comprensibles a partir de grandes volumenes de datos.",3,computo-inteligente_gemma_local
Que define a un agente inteligente?,Una entidad capaz de percibir su entorno mediante sensores y actuar sobre el mediante actuadores para alcanzar objetivos especificos.,3,computo-inteligente
"Una llave simétrica de sesión entre dos partes se utiliza:
A) Solo una vez
B) Dos veces
C) Múltiples veces
D) Dependiente de las condiciones","Respuesta: A - Una llave simétrica de sesión está diseñada para utilizarse únicamente durante una sola sesión de comunicación. Después de finalizar la sesión, se descarta para garantizar la seguridad.",2,MMLU_computer_security
"El Protocolo AH proporciona autenticación de origen e integridad de datos, pero no...
A) Integridad
B) Privacidad
C) No repudiación
D) Tanto A como C",Respuesta: B - El Protocolo AH se enfoca en la autenticación del remitente y la verificación de que los datos no han sido modificados durante la transmisión. No proporciona mecanismos para ocultar el contenido de los mensajes (privacidad).,2,MMLU_computer_security
"Dadas dos listas, A y B, describa cómo se genera el producto cartesiano de ambas listas y proporcione un ejemplo con conjuntos específicos.",Todas las parejas posibles de dos conjuntos,0,algoritmia_gemma_local
Imagina que estás desarrollando un sistema operativo. ¿Cómo usarías un PCB para controlar la ejecución de múltiples programas simultáneamente?,"Una estructura de datos en el Kernel que guarda todo el estado de un proceso (ID, registros de CPU, estado actual, punteros de memoria) para poder pausarlo y reanudarlo sin perder información.",1,arquitectura-computadoras_gemma_local
"Menciona dos algoritmos de ordenamiento basados en ""Divide y Vencerás""",Merge Sort y Quick Sort.,0,algoritmia-2
"El protocolo TCP es responsable (entre otras cosas) de:
A) Enrutamiento de paquetes a través de la red.
B) Entrega confiable de paquetes entre máquinas directamente conectadas.
C) Entrega confiable de mensajes grandes (multipaquete) entre máquinas que no necesariamente están directamente conectadas.
D) Manejo de las diferencias entre arquitecturas de sistemas operativos.","Respuesta: C - El TCP proporciona un servicio de entrega confiable, incluso para mensajes que se fragmentan en múltiples paquetes y que necesitan ser reensamblados en el destino. Esto es esencial para comunicaciones a larga distancia o a través de redes complejas.",1,MMLU_college_computer_science
Explica cómo el Kernel interactúa con el hardware y el software para permitir el funcionamiento del sistema.,"Es el componente central del Sistema Operativo que gestiona los recursos del hardware y sirve de puente entre el software (aplicaciones) y el hardware físico (CPU, memoria, dispositivos).",1,arquitectura-computadoras_gemma_local
¿Cómo funciona el algoritmo K-means?,Asigna puntos a centros (centroides) más cercanos y actualiza los centros iterativamente hasta converger.,3,computo-inteligente
Solución: Hacer commits por lotes (ej. cada 10,000 filas).,2,base-datos
"La caché local de archivos es común en sistemas de archivos distribuidos, pero tiene la desventaja de que
A) Se pueden producir inconsistencias temporales entre las vistas de un archivo por diferentes máquinas.
B) Es probable que el sistema de archivos se corrompa cuando una computadora se bloquea.
C) Se genera una cantidad mucho mayor de tráfico de red.
D) La caché hace imposible la migración de archivos.",Respuesta: A - La opción A es correcta porque la caché local puede causar inconsistencias al tener diferentes máquinas con versiones distintas del mismo archivo. Esto puede generar problemas si se realizan modificaciones simultáneas en el mismo archivo desde distintas ubicaciones.,1,MMLU_college_computer_science
Determinar la eficiencia (en tiempo) de eliminar un elemento del centro de un array masivo.,Falso,0,algoritmia-2_gemma_local
"Cuál de los siguientes es un caballo de Troya remoto?
A) Troya
B) DaCryptic
C) BankerA
D) Game-Troj","Respuesta: A - Un caballo de Troya remoto (o Trojan) es un tipo específico de malware que se instala a distancia en un sistema. 'Troya' se refiere a este concepto general, mientras que las otras opciones son ejemplos de familias o variantes de malware, no categorías generales.",2,MMLU_computer_security
Complejidad Espacial,Cantidad de memoria extra que usa un algoritmo,0,algoritmia
Solo retorna la intersección exacta; si no hay coincidencia,la fila se descarta.,2,base-datos
¿Cuál es la diferencia lógica entre un Array y una Lista Enlazada (Linked List)?,El Array almacena elementos en bloques de memoria físicos y contiguos (acceso O(1) por índice). La Lista Enlazada almacena nodos dispersos conectados por punteros.,0,algoritmia-2
Se le presenta el siguiente código Python que implementa una función para ordenar una lista de números. Analice la complejidad temporal de esta función utilizando la notación Big Theta. Justificar su respuesta.,El algoritmo esta actoado tanto por arriba como por abajo.,0,algoritmia_gemma_local
"Se conoce que la incidencia de una enfermedad D es de aproximadamente 5 casos por cada 100 personas (es decir, P(D) = 0.05). Se define una variable aleatoria booleana D que representa si un paciente 'tiene la enfermedad D', y otra variable aleatoria booleana TP que significa 'prueba positiva'. Los tests para la enfermedad D se conocen por ser muy precisos en el sentido de que la probabilidad de dar positivo cuando se tiene la enfermedad es 0.99, y la probabilidad de dar negativo cuando no se tiene la enfermedad es 0.97. ¿Cuál es P(D | TP), la probabilidad posterior de tener la enfermedad D cuando la prueba es positiva?
A) 0.0495
B) 0.078
C) 0.635
D) 0.97",Respuesta: C - La opción C es correcta porque se aplica el teorema de Bayes para calcular la probabilidad posterior P(D | TP).  Este teorema considera tanto la prevalencia de la enfermedad (P(D)) como la precisión del test (probabilidades condicionales de positivo/negativo dado que se tiene o no la enfermedad).,3,MMLU_machine_learning
¿Cómo se asigna una dirección IP dinámica a un dispositivo conectado a una red usando el protocolo DHCP?,Falso,1,arquitectura-computadoras_gemma_local
"En regresión polinomial, ¿cuál de estas suposiciones estructurales tiene mayor influencia en el equilibrio entre subajuste y sobreajuste?
A) El grado del polinomio
B) Si aprendemos los pesos mediante inversión matricial o descenso de gradiente
C) La varianza asumida del ruido gaussiano
D) El uso de una entrada unitaria de término constante","Respuesta: A - El grado del polinomio define la complejidad del modelo. Un grado mayor permite modelar curvas más complejas, reduciendo el riesgo de subajuste, pero aumenta la probabilidad de sobreajuste. Los otros factores influyen en el proceso de aprendizaje, pero no determinan directamente la complejidad del modelo.",3,MMLU_machine_learning
Cuales son formas de evaluar modelos de clasificacion?,Matriz de confusion,3,inteligencia-computacional
"Supongamos que existe una tabla hash (abierta) externa con cuatro buckets, numerados del 0 al 3, y que los enteros se agregan a estos buckets utilizando la función de hash h(x) = x mod 4. Si la secuencia de cuadrados perfectos 1, 4, 9, ..., i^2, ... se inserta en la tabla, ¿qué sucederá a medida que el número total de entradas en la tabla crece?
A) Dos buckets recibirán aproximadamente la mitad de las entradas, y los otros dos permanecerán vacíos.
B) Todos los buckets recibirán aproximadamente la misma cantidad de entradas.
C) Todas las entradas irán a un bucket en particular.
D) Todos los buckets recibirán entradas, pero la diferencia entre los buckets con el menor y el mayor número de entradas aumentará.","Respuesta: A - La opción A es correcta porque la función hash h(x) = x mod 4 asigna un bucket fijo a cada cuadrado perfecto. Los cuadrados perfectos se pueden expresar como  i^2, donde i es un entero positivo.  Al analizar los resultados de h(i^2) para diferentes valores de i, se observa que solo dos buckets (0 y 1) reciben la mayoría de las entradas.",1,MMLU_college_computer_science
Ejemplo de 2-Tier,App bancaria: cliente usa app de escritorio y consulta directamente la bdd a traves del server.,2,Sistema-base-datos
Que es un objeto?,Instancia de una clase que combina estado/atributos y comportamientos/metodos,2,programacion-objetos
"Supongamos que Unix no proporcionara una forma de pasar descriptores de archivos entre procesos, pero aún permitiera heredar descriptores de archivos del padre durante el fork y el exec. ¿Qué aspectos del diseño OKWS se romperían sin el paso de descriptores de archivos?
A) Verdadero, Verdadero
B) Falso, Falso
C) Verdadero, Falso
D) Falso, Verdadero","Respuesta: C - La opción C es correcta porque sin el paso de descriptores de archivos, los servicios no podrían obtener una conexión TCP al navegador web del cliente (verdadero), pero OKD podría seguir ejecutándose como un usuario no root (falso). Esto se debe a que la ejecución como no root depende principalmente de mecanismos de control de acceso y permisos del sistema operativo, no del paso directo de descriptores de archivos.",2,MMLU_computer_security
Eliminar: Si cantidad de elementos faltantes es minima,se puede eliminar las filas sin valor.,3,inteligencia-computacional
¿Cuál es la unidad de medida del error cuadrático medio (RMSE)?,Misma unidad de y,3,inteligencia-computacional_gemma_local
"Supongamos que el compartir de archivos en una estructura jerárquica multinivel se logra con entradas de directorio que son enlaces que apuntan a un nodo que contiene información sobre un archivo compartido. La información en este nodo incluye (1) el propietario del archivo, (2) una cuenta del número de enlaces al archivo y (3) los números de bloque de disco del archivo. ¿Cuál es una desventaja principal de este enfoque para compartir?
A) Si el propietario modifica el archivo, otro usuario que no lo comparta verá los cambios.
B) Si el propietario renombra el archivo, otros usuarios no podrán acceder a él.
C) Si se permite al propietario eliminar un archivo, pueden resultar enlaces colgantes.
D) Si cualquier usuario que comparte el archivo lo agrega, otros que lo comparten no podrán acceder a los nuevos bloques de disco.","Respuesta: C - La opción C es correcta porque si se permite al propietario eliminar un archivo, se pueden crear enlaces colgantes. Un enlace colgante es un enlace que apunta a un recurso que ya no existe, lo cual puede generar inconsistencias en el sistema de archivos.",1,MMLU_college_computer_science
Sistemas,modelo red en el que múltiples clientes se conectan a un servidor centralizado que proporciona recursos o servicios,2,Sistema-base-datos
"Para que una heurística garantice encontrar la solución óptima en un problema de búsqueda, ¿qué propiedad debe poseer?","Debe ser admisible, es decir nunca sobreestimar el costo real para llegar al objetivo",3,computo-inteligente_gemma_local
"Calcula la desviación estándar del error cuadrático, explicando cómo se usa para evaluar el desempeño de un modelo predictivo.","Similar al MSE, pero en las mismas unidades que la variable objetivo.",3,inteligencia-computacional_gemma_local
"Cuando hablamos de alta entropía en clasificación, nos referimos a qué tan dispersos están los datos en las diferentes categorías.
A) puras
B) no puras
C) útiles
D) inútiles","Respuesta: B - Una alta entropía indica que las particiones de clasificación son no puras, es decir, contienen datos que pertenecen a múltiples clases. Esto sugiere una mayor complejidad en la separación de los datos y puede dificultar el entrenamiento de un modelo de clasificación.",3,MMLU_machine_learning
Ventajas de 2-Tier,Simplicidad y Menos complejidad de diseño,2,Sistema-base-datos
"Cuando se necesita modelar relaciones complejas entre datos de texto, ¿en qué tipo de tareas es adecuado emplear un Transformer como PowerTransformer?",Cuando los datos no estan normalmente distribuidos,3,inteligencia-computacional_gemma_local
"¿Cuál de las siguientes afirmaciones sobre métricas de evaluación de modelos de aprendizaje automático es verdadera?
A) Verdadero, Verdadero
B) Falso, Falso
C) Verdadero, Falso
D) Falso, Verdadero",Respuesta: A - La afirmación 1 es verdadera porque el F1-score es particularmente útil para conjuntos de datos con desequilibrio de clases. La afirmación 2 también es verdadera porque el área bajo la curva ROC (AUC) es una métrica principal utilizada para evaluar detectores de anomalías.,3,MMLU_machine_learning
En qué escenarios la búsqueda A* se destaca sobre el algoritmo BFS en términos de eficiencia? Explica tu respuesta.,A es una busqueda informada lo que le permite ser mucho mas eficiente al dirigir la busquda hacia el objetivo.,3,computo-inteligente_gemma_local
"Si bien ofrece ventajas, la Arquitectura de Von Neumann también presenta una limitación importante. ¿Cuál es esta limitación y cómo afecta al rendimiento del sistema?","Modelo de diseño donde tanto los datos como las instrucciones del programa se almacenan en la misma memoria unificada, accediendo a ellos a través de un bus común.",1,arquitectura-computadoras_gemma_local
"Se considera un árbol binario estricto aquel donde cada nodo que no sea hoja tiene dos hijos. Suponga que para una clase de árboles binarios estrictos existe una constante c > 0 tal que, para cualquier árbol en la clase, la relación entre las longitudes de cualquier dos caminos raíz-hoja está limitada por encima por c. ¿Cuál de las siguientes opciones caracteriza mejor la altura h de cualquier árbol en esta clase, donde N es el número de nodos del árbol y N > 1?
A) h <= log2(N)
B) h = (1/c) * log2(N)
C) h < c * log2(N)
D) h > c * log2(N)",Respuesta: C - La opción C es correcta porque la restricción sobre la relación de longitudes entre caminos raíz-hoja implica que la altura del árbol no puede crecer exponencialmente con el número de nodos. La constante c limita el crecimiento de la altura.,1,MMLU_college_computer_science
Ejemplos de Cliente/Servidor,"Navegadores web, Clientes de correo electrónico y Aplicaciones de bases de datos",2,Sistema-base-datos
Que no protege una llave,Algoritmos con diseno criptografico debil,2,ciberseguridad
Describe las tres condiciones del Teorema CAP y explica cómo estas pueden entrar en conflicto en un sistema distribuido.,"¿qué es la ""Consistencia""?,La garantía de que todos los nodos del sistema ven exactamente los mismos datos al mismo tiempo; una lectura siempre devuelve la escritura más reciente.",3,computo-distribuido_gemma_local
Clase Abstracta,Clase que no se puede instanciar y sirve solo como base; puede tener métodos sin implementar.,2,programacion-objetos
¿Qué es el Modelo Relacional?,Paradigma basado en la teoría de conjuntos donde los datos se estructuran en tablas (relaciones) conectadas por llaves comunes.,2,base-datos
"Describa las ventajas y desventajas de los sistemas de archivos FAT32, NTFS y ext4.","FAT32 es antiguo, simple y universal pero no admite archivos mayores a 4GB. NTFS (Windows) y ext4 (Linux) son transaccionales (Journaling), admiten metadatos avanzados, permisos y archivos masivos.",1,arquitectura-computadoras_gemma_local
Algebra de Boole,Uso de identidades para reducir circuitos lógicos.,0,algoritmia
"¿Cuál de las siguientes afirmaciones es falsa?
A) Los modelos de segmentación semántica predicen la clase de cada píxel, mientras que los clasificadores de imágenes multiclase predicen la clase de toda la imagen.
B) Un cuadro delimitador con una IoU (intersección sobre unión) igual al 96% probablemente se consideraría como un verdadero positivo.
C) Cuando un cuadro delimitador previsto no corresponde a ningún objeto en la escena, se considera un falso positivo.
D) Un cuadro delimitador con una IoU (intersección sobre unión) igual al 3% probablemente se consideraría como un falso negativo.","Respuesta: D - Una IoU del 3% indica una muy baja coincidencia entre el cuadro delimitador predicho y cualquier objeto real, por lo que es más probable que sea considerada una **predicción errónea (falso negativo)** en lugar de un verdadero positivo.",3,MMLU_machine_learning
"Supongamos que hemos calculado el gradiente de nuestra función de costo y lo almacenamos en un vector g. ¿Cuál es el costo de una actualización de descenso de gradiente dada el gradiente?
A) O(D)
B) O(N)
C) O(ND)
D) O(ND^2)",Respuesta: A - La opción A es correcta porque una actualización de descenso de gradiente implica escalar el gradiente (de tamaño D) por un factor de aprendizaje y sumarlo a los pesos. Esta operación tiene una complejidad de O(D).  ,3,MMLU_machine_learning
¿Qué significa que dos proposiciones sean equivalentes lógicamente?  Describa cómo esta relación se representa formalmente utilizando símbolos.,Verdadero si ambos tienen el mismo valor,0,algoritmia_gemma_local
"En MD5, ¿cuál es la longitud del resumen del mensaje?
A) 160
B) 128
C) 64
D) 54","Respuesta: B - La función de hash MD5 produce un resumen de 128 bits, equivalente a 16 bytes.",2,MMLU_computer_security
Un programador necesita almacenar las calificaciones de 20 estudiantes. ¿Qué tipo de estructura de datos sería más adecuada para este caso y por qué? ,Coleccion indexada de tamano fijo.,0,algoritmia_gemma_local
¿Cuál de las siguientes opciones describe mejor las anomalías de actualización en las bases de datos?,Son problemas que ocurren cuando los cambios en los datos generan resultados inconsistentes o indeseables,2,Sistema-base-datos
"Qué es un proxy web?
A) Un software que intercepta y posiblemente modifica las solicitudes (y respuestas) entre un navegador web y un servidor web
B) Un agente que toma decisiones en nombre del cliente cuando interactúa con aplicaciones web
C) Un software que hace que una aplicación web parezca una aplicación independiente, facilitando su prueba
D) Un simulador de la web, para uso fuera de línea","Respuesta: A - La opción A es correcta porque describe con precisión la función principal de un proxy web: actuar como intermediario entre el navegador y el servidor web, con la capacidad de interceptar, modificar o incluso bloquear solicitudes y respuestas.",2,MMLU_computer_security
Describe cómo se utiliza el algoritmo de backtracking para encontrar todas las soluciones posibles a un sudoku dado.,Prueba todas las combinaciones posibles y retrocede cuando uan no cumple la condicion.,0,algoritmia_gemma_local
El DMA permite al teclado enviar datos a la memoria principal sin intervención directa de la CPU.,Falso,1,arquitectura-computadoras_gemma_local
"Considerando las siguientes ecuaciones sobre un módulo pila que tiene las operaciones Push, Pop, Top e IsEmpty, ¿cuál de las ecuaciones NO representa la semántica convencional de una pila?
A) IsEmpty(Push(Pila,Elem)) = verdadero
B) Pop(Push(Pila,Elem)) = Pila
C) Top(Push(Pila,Elem)) = Elem
D) IsEmpty(Push(Push(Pila,Elem1),Elem2)) = falso","Respuesta: A - La opción A es incorrecta porque una pila no puede estar vacía después de insertar un elemento.  Si se empuja un elemento a la pila, la función IsEmpty debe devolver false.",1,MMLU_college_computer_science
